,name,gas-name,gas-CriticalTemp,gas-CriticalPressure,gas-AcentricFactor,gas-MolecularWeight,gas-MeltPoint,gas-BoilingPoint,temperature,pressure
9974,VAZMOA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
9975,VAZROF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
9976,VAZTOG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
9977,VAZTUM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
9978,VEBHUG_SL,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
9979,VECVUW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
9980,VECWUX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
9981,VECZAG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
9982,VECZEI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
9983,VECZEK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
9984,VEDDIT_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
9985,VEDFAN_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
9986,VEDFIV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
9987,VEDFOB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
9988,VEDFUH_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
9989,VEDGAO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
9990,VEDGES_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
9991,VEDGIW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
9992,VEFJOG_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
9993,VEFLUP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
9994,VEFMAW_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
9995,VEGBUG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
9996,VEGCAN_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
9997,VEGMIE01_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
9998,VEGMIE_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
9999,VEGMOK01_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10000,VEGMOK02_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10001,VEGMOK03_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10002,VEGMOK04_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10003,VEGMOK_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10004,VEGXIQ01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10005,VEGXIQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10006,VEGXOW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10007,VEGXUC_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10008,VEHJID01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10009,VEHJID_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10010,VEHJOJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10011,VEHJUP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10012,VEHKAW_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10013,VEHKIE_SL,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10014,VEHKOK_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10015,VEHLAW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10016,VEHLEA01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10017,VEHLEA02_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10018,VEHLEA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10019,VEHLIE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10020,VEHNAZ_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10021,VEHNED_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10022,VEHPUU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10023,VEHRIL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10024,VEHROR_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10025,VEHXEN_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10026,VEHYUE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10027,VEJHEZ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10028,VEJHID_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10029,VEJYIT01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10030,VEJYIT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10031,VEJYOZ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10032,VEJYUF01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10033,VEJYUF02_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10034,VEJYUF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10035,VEJZEQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10036,VEJZIU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10037,VEJZOA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10038,VEJZUG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10039,VELBAQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10040,VELVEO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10041,VELVIS_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10042,VELVOY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10043,VEMDAT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10044,VEMMAC_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10045,VEMMEG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10046,VEMMIK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10047,VEMMOQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10048,VEMSUC01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10049,VEMSUC_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10050,VEPDEB_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10051,VEQBID_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10052,VEQBOJ_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10053,VEQBUP_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10054,VEQCAW_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10055,VEQCEA_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10056,VERPOZ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10057,VERZEZ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10058,VERZID_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10059,VERZOJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10060,VERZUP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10061,VESBAY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10062,VETMIS_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10063,VETSOE_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10064,VETTAR_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10065,VETTIZ_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10066,VETTOE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10067,VETTUK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10068,VETVAS_manual,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10069,VEWKUF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10070,VEWLAM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10071,VEWXAY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10072,VEXTUO_manual,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10073,VEXVAW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10074,VEXYON_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10075,VEYREX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10076,VEYREY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10077,VEYVEC_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10078,VEYWED_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10079,VEZMIY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10080,VEZMOE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10081,VEZQAT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10082,VEZQEX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10083,VEZWEE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10084,VICDOC_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10085,VICLAW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10086,VICSIL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10087,VICYOX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10088,VICYUD_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10089,VIDJID_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10090,VIDVUB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10091,VIDWAI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10092,VIDWIQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10093,VIDXOX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10094,VIFBOD_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10095,VIFBUJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10096,VIGDIY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10097,VIGNOQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10098,VIGRIO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10099,VIJNIN_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10100,VILXOE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10101,VIMRAM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10102,VINHEH_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10103,VINHIL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10104,VINHOR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10105,VIPXUO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10106,VIPYOK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10107,VIPZAX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10108,VIQFIL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10109,VIQQUJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10110,VIRKIQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10111,VIRPOC_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10112,VIRQAO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10113,VIRQES_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10114,VIRVEY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10115,VIRXIF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10116,VISTOG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10117,VITKUG_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10118,VITYOO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10119,VITYUU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10120,VITZAB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10121,VITZEF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10122,VITZIJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10123,VIVLAP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10124,VIVXOP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10125,VIWHUG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10126,VIWKIX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10127,VIWKOD_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10128,VIWLAQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10129,VIWLEU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10130,VIWLIY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10131,VIWLOE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10132,VIWMAR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10133,VIWMEV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10134,VIWMIZ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10135,VIWMOF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10136,VIWQUP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10137,VIWRAW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10138,VIWZOR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10139,VIXCUB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10140,VIXGAM01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10141,VIXGAM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10142,VIXGEQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10143,VIXLEU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10144,VIXPUP01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10145,VIXPUP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10146,VIXTUT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10147,VIXVUV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10148,VIXWEF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10149,VIXZUZ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10150,VIYMAT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10151,VIYSON_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10152,VIYSUT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10153,VIYTAA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10154,VIYVIK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10155,VIYZIO01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10156,VIYZIO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10157,VIZMUO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10158,VIZQEC_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10159,VIZSOO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10160,VIZSUU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10161,VIZTIJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10162,VOBGAW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10163,VOBGEA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10164,VOBKAA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10165,VOBQEK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10166,VOBRUB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10167,VOCCOH_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10168,VOCKUT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10169,VOCNOQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10170,VOCPEK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10171,VOCQAF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10172,VOCQEJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10173,VODPOU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10174,VODQIP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10175,VODSEM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10176,VOFFED_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10177,VOGPEO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10178,VOGTIV_clean_h,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10179,VOHQEO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10180,VOHQIS_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10181,VOJGOS_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10182,VOKJIQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10183,VOKNAM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10184,VOLPET_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10185,VOLQOD_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10186,VOLRAQ01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10187,VOMMAN_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10188,VONBIK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10189,VONCIM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10190,VONCOS_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10191,VONDEJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10192,VONDIN_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10193,VONDOT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10194,VONROH_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10195,VONRUN_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10196,VONSAU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10197,VONSEY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10198,VOPCEK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10199,VOPCIO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10200,VOPHUF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10201,VOPPAT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10202,VOQWUV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10203,VOQXIK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10204,VORBUA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10205,VORHER_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10206,VOSTUU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10207,VOSVAC_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10208,VOSVEG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10209,VOSWIL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10210,VOTKEW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10211,VOTMAS_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10212,VOVKUO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10213,VOVLAV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10214,VOVQEE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10215,VOXKIE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10216,VOXQOQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10217,VOXTOT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10218,VOXTUZ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10219,VOXVAH_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10220,VOXVEL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10221,VOXYUE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10222,VOYGOH_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10223,VOYLUS_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10224,VOYWUB_clean_h,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10225,VOZVAJ01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10226,VOZVEN01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10227,VOZVIR01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10228,VUCCON_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10229,VUCCUT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10230,VUCDAA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10231,VUCDEE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10232,VUCTOE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10233,VUCTUK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10234,VUDQOB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10235,VUDXID_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10236,VUFBEE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10237,VUGWUR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10238,VUGXAY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10239,VUGXEC_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10240,VUGXIG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
10241,VUGXOM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
